237,2,226,211,220.0,220.0,40.0,174.268,1
238,2,497,221,490.0,220.0,40.0,175.018,1
239,2,295,496,310.0,490.0,40.0,176.001,1
240,2,401,417,400.0,400.0,40.0,176.685,1
242,2,311,214,310.0,220.0,40.0,178.168,1
243,2,308,306,310.0,310.0,40.0,178.785,1
244,2,329,489,310.0,490.0,40.0,179.452,1
245,2,484,230,490.0,220.0,40.0,180.201,1
246,2,398,498,400.0,490.0,40.0,180.967,1
247,2,398,405,400.0,400.0,40.0,181.485,1
248,2,228,409,220.0,400.0,40.0,182.184,1
249,2,224,494,220.0,490.0,40.0,183.118,1
250,2,219,404,220.0,400.0,40.0,183.768,1
251,2,210,303,220.0,310.0,40.0,184.418,1
252,2,503,300,490.0,310.0,40.0,185.201,1
253,2,316,490,310.0,490.0,40.0,186.001,1
255,2,485,220,490.0,220.0,40.0,187.852,1
256,2,214,214,220.0,220.0,40.0,188.635,1
257,2,306,217,310.0,220.0,40.0,189.351,1
258,2,304,222,310.0,220.0,40.0,189.901,1
259,2,215,396,220.0,400.0,40.0,190.735,1
260,2,323,493,310.0,490.0,40.0,191.388,1
261,2,229,233,220.0,220.0,40.0,192.218,1
262,2,407,318,400.0,310.0,40.0,193.018,1
263,2,401,323,400.0,310.0,40.0,193.618,1
264,2,491,305,490.0,310.0,40.0,194.485,1
265,2,495,218,490.0,220.0,40.0,195.155,1
266,2,490,224,490.0,220.0,40.0,195.700,1
267,2,223,399,220.0,400.0,40.0,196.563,1
268,2,308,313,310.0,310.0,40.0,197.268,1
269,2,494,488,490.0,490.0,40.0,198.118,1
270,2,218,305,220.0,310.0,40.0,198.951,1
271,2,410,219,400.0,220.0,40.0,199.785,1
272,2,392,224,400.0,220.0,40.0,200.353,1
273,2,492,399,490.0,400.0,40.0,201.202,1
274,2,316,393,310.0,400.0,40.0,201.903,1
275,2,494,212,490.0,220.0,40.0,202.737,1
276,2,218,397,220.0,400.0,40.0,203.484,1
277,2,316,214,310.0,220.0,40.0,204.184,1
278,2,218,310,220.0,310.0,40.0,204.938,1
279,2,505,410,490.0,400.0,40.0,205.788,1
280,2,397,401,400.0,400.0,40.0,206.501,1
281,2,304,396,310.0,400.0,40.0,207.220,1
282,2,393,211,400.0,220.0,40.0,208.051,1
283,2,306,302,310.0,310.0,40.0,208.834,1
284,2,315,231,310.0,220.0,40.0,209.468,1
285,2,401,490,400.0,490.0,40.0,210.285,1
286,2,488,406,490.0,400.0,40.0,210.968,1
287,2,222,493,220.0,490.0,40.0,211.638,1
288,2,224,397,220.0,400.0,40.0,212.253,1
289,2,503,307,490.0,310.0,40.0,212.985,1
290,2,385,396,400.0,400.0,40.0,213.637,1
291,2,309,216,310.0,220.0,40.0,214.401,1
292,2,302,291,310.0,310.0,40.0,215.018,1
293,2,484,404,490.0,400.0,40.0,215.787,1
294,2,488,222,490.0,220.0,40.0,216.619,1
295,2,402,217,400.0,220.0,40.0,217.237,1
297,2,216,209,220.0,220.0,40.0,218.768,1
298,2,506,497,490.0,490.0,40.0,219.537,1
299,2,396,318,400.0,310.0,40.0,220.418,1
300,2,413,224,400.0,220.0,40.0,221.068,1
301,2,490,489,490.0,490.0,40.0,221.953,1
302,2,487,497,490.0,490.0,40.0,222.754,1
303,2,490,310,490.0,310.0,40.0,223.585,1
304,2,388,393,400.0,400.0,40.0,224.318,1
305,2,503,211,490.0,220.0,40.0,225.118,1
306,2,318,490,310.0,490.0,40.0,225.951,1
307,2,325,493,310.0,490.0,40.0,226.719,1
308,2,492,405,490.0,400.0,40.0,227.520,1
309,2,489,492,490.0,490.0,40.0,228.368,1
310,2,399,313,400.0,310.0,40.0,229.070,1
311,2,221,211,220.0,220.0,40.0,229.870,1
312,2,399,491,400.0,490.0,40.0,230.584,1
313,2,227,307,220.0,310.0,40.0,231.404,1
314,2,480,314,490.0,310.0,40.0,232.085,1
315,2,292,306,310.0,310.0,40.0,232.751,1
316,2,301,309,310.0,310.0,40.0,233.320,1
318,2,227,479,220.0,490.0,40.0,234.719,1
319,2,496,399,490.0,400.0,40.0,235.436,1
